"pincode","city","state_code","cod","prepaid","pickup","zone"
"638060","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638083","THIRUCHENGODU","Tamilnadu","N","Y","N","Z4"
"638101","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638102","ERODE","TAMILNADU","Y","Y","Y","Z4"
"638103","GOBICHETTIPALAYAM","TAMILNADU","Y","Y","Y","Z4"
"638104","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638105","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"638106","ARAVAKURICHI","TAMILNADU","Y","Y","Y","Z4"
"638107","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638108","Kangeyam","Tamil Nadu","Y","Y","Y","Z4"
"638109","ERODE","TN","Y","Y","Y","Z4"
"638110","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638111","ERODE","TAMIL NADU","Y","Y","Y","Z4"
"638112","Perundurai","Tamil Nadu","Y","Y","Y","Z4"
"638113","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638115","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638116","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638117","Gopichettipalyam","TAMIL NADU","Y","Y","Y","Z4"
"638118","ERODE","TAMIL NADU","Y","Y","Y","Z4"
"638119","ERODE","TN","Y","Y","N","Z4"
"638121","ERODE","TN","Y","Y","N","Z4"
"638129","THENI","TN","Y","Y","N","Z4"
"638130","ERODE","TAMIL NADU","Y","Y","Y","Z4"
"638151","KARUR","TN","Y","Y","Y","Z4"
"638152","Kodumudi","Tamil Nadu","Y","Y","Y","Z4"
"638153","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638154","KOLLAMPALAYAM","TAMILNADU","Y","Y","Y","Z4"
"638181","Velur","Tamil Nadu","Y","Y","Y","Z4"
"638182","Velur","Tamil Nadu","Y","Y","Y","Z4"
"638183","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638201","Karur","Tamil Nadu","Y","Y","N","Z4"
"638202","TIRUPUR","TN","Y","Y","Y","Z4"
"638203","Somanur","TAMILNADU","Y","Y","N","Z4"
"638204","UDUMALAIPPETTAI","TN","Y","Y","N","Z4"
"638205","Madurai","Tamil Nadu","Y","Y","N","Z4"
"638206","UDUMALAIPPETTAI","TN","Y","Y","N","Z4"
"638207","Gopichettipalyam","Tamil Nadu","Y","Y","Y","Z4"
"638211","Tiruchengode","Tamil Nadu","Y","Y","Y","Z4"
"638215","UDUMALPET","Tamilnadu","N","Y","N","Z4"
"638301","ERODE","TN","Y","Y","Y","Z4"
"638302","Lakshminagar","TAMIL NADU","Y","Y","Y","Z4"
"638303","ERODE","Tamilnadu","N","Y","N","Z4"
"638307","BHAVANI","TAMILNADU","Y","Y","N","Z4"
"638308","BHAVANI","TAMILNADU","Y","Y","N","Z4"
"638311","BHAVANI","TAMILNADU","Y","Y","Y","Z4"
"638312","PARUVACHI","TAMIL NADU","Y","Y","Y","Z4"
"638313","KONDAYAMPALYA","TAMIL NADU","Y","Y","Y","Z4"
"638314","ANTHIYUR","TN","Y","Y","Y","Z4"
"638315","Anthiyour","Tamil Nadu","Y","Y","Y","Z4"
"638316","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638319","Gopichettipalyam","TAMIL NADU","Y","Y","Y","Z4"
"638324","Anthiyur","TAMIL NADU","Y","Y","Y","Z4"
"638327","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638328","METTUR","TN","Y","Y","Y","Z4"
"638401","Sathyamangalam","TAMIL NADU","Y","Y","Y","Z4"
"638402","Sathyamangalam","Tamil Nadu","Y","Y","Y","Z4"
"638403","Palladam","Tamil Nadu","Y","Y","Y","Z4"
"638404","SATHYAMANGALAM","TN","Y","Y","Y","Z4"
"638405","SATHIYAMANGALAM","Tamilnadu","N","Y","N","Z4"
"638406","GOPICHETTIPALAYAM","TN","Y","Y","Y","Z4"
"638450","GOBICHETTYPALYAM","TAMIL NADU","Y","Y","Y","Z4"
"638451","ERODE","TAMIL NADU","Y","Y","Y","Z4"
"638452","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638453","ERODE","TAMIL NADU","Y","Y","Y","Z4"
"638454","Sathyamangalam","Tamil Nadu","Y","Y","Y","Z4"
"638455","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638456","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638457","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638458","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638459","SATHYAMANGALAM","TN","Y","Y","Y","Z4"
"638460","Avinashi","Tamil Nadu","Y","Y","Y","Z4"
"638461","SATHYAMANGALAM","TN","Y","Y","Y","Z4"
"638462","Sathyamangalam","Tamil Nadu","Y","Y","Y","Z4"
"638464","SATHYAMANGALAM","TN","Y","Y","N","Z4"
"638466","SATHYAMANGALAM","TN","Y","Y","Y","Z4"
"638469","Gopichettipalyam","TAMIL NADU","Y","Y","Y","Z4"
"638470","ANTHIYUR","TN","Y","Y","N","Z4"
"638471","ANTHIYUR","TN","Y","Y","Y","Z4"
"638472","GOBICHETIPALAYAM","Tamilnadu","N","Y","N","Z4"
"638475","GOBICHETIPALAYAM","Tamilnadu","N","Y","N","Z4"
"638476","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638501","ERODE","Tamil Nadu","Y","Y","Y","Z4"
"638502","ANTHIYUR","TN","Y","Y","Y","Z4"
"638503","SATHIAMANGALAM","TAMILNADU","Y","Y","Y","Z4"
"638504","ANTHIYUR","TN","Y","Y","Y","Z4"
"638505","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638506","Sathyamangalam","Tamil Nadu","Y","Y","Y","Z4"
"638511","ANTHIYUR","TAMIL NADU","Y","Y","Y","Z4"
"638512","Erode","Tamil Nadu","Y","Y","Y","Z4"
"638602","Madurai","Tamil Nadu","Y","Y","N","Z4"
"638603","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"638605","Thanjavur-TN","Tamil Nadu","Y","Y","Y","Z4"
"638606","TIRUPUR","TAMIL NADU","N","Y","Y","Z4"
"638607","SALEM","Tamil Nadu","N","Y","N","Z4"
"638644","SALEM","TAMILNADU","N","Y","N","Z4"
"638649","Kangeyam","Tamil Nadu","Y","Y","N","Z4"
"638651","DHARAPURAM","Tamilnadu","N","Y","N","Z4"
"638652","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"638653","TIRUPPUR","TAMILNADU","Y","Y","N","Z4"
"638654","ERODE","TAMIL NADU","N","Y","N","Z4"
"638655","DHARAPURAM","TN","Y","Y","N","Z4"
"638656","DHARAPURAM","TN","Y","Y","Y","Z4"
"638657","Dharapuram","Tamil Nadu","Y","Y","Y","Z4"
"638658","COIMBATORE","TAMIL NADU","Y","Y","N","Z4"
"638659","SALEM","Tamil Nadu","N","Y","N","Z4"
"638660","KANGEYAM","TAMILNADU","Y","Y","Y","Z4"
"638661","Dharapuram","Tamil Nadu","Y","Y","Y","Z4"
"638662","TIRUPPUR","TAMILNADU","Y","Y","N","Z4"
"638663","PALLADAM","TN","Y","Y","N","Z4"
"638664","TIRUPPUR","TAMILNADU","Y","Y","Y","Z4"
"638666","KANCHIPURAM","TAMIL NADU","N","Y","N","Z4"
"638667","TIRUPPUR","TAMILNADU","Y","Y","N","Z4"
"638668","ANNUR","TN","Y","Y","Y","Z4"
"638669","Madurai","Tamil Nadu","Y","Y","Y","Z4"
"638670","PALLADAM","TN","Y","Y","N","Z4"
"638671","PALLADAM","TN","Y","Y","N","Z4"
"638672","DHARAPURAM","TAMIL NADU","Y","Y","Y","Z4"
"638673","DHARAPURAM","TN","Y","Y","Y","Z4"
"638674","TIRUPPUR","TAMILNADU","N","Y","N","Z4"
"638675","ERODE","TN","Y","Y","Y","Z4"
"638683","PALLADAM","TN","Y","Y","N","Z4"
"638684","PALLADAM","TN","Y","Y","Y","Z4"
"638687","TIRUPPUR","TAMILNADU","Y","Y","Y","Z4"
"638690","TIRUPPUR","Tamil Nadu","N","Y","N","Z4"
"638696","TIRUPPUR","TAMILNADU","Y","Y","Y","Z4"
"638697","GANESHAPURAM","TAMILNADU","Y","Y","N","Z4"
"638701","KANGEYAM","TAMILNADU","Y","Y","Y","Z4"
"638702","NANDAVANAMPALAYAM","TAMIL NADU","Y","Y","Y","Z4"
"638703","Dharapuram","Tamil Nadu","Y","Y","Y","Z4"
"638705","SALEM","Tamil Nadu","N","Y","N","Z4"
"638706","DHARAPURAM","TAMILNADU","Y","Y","Y","Z4"
"638751","Tirupur","Tamil Nadu","Y","Y","Y","Z4"
"638752","Tirupur","Tamil Nadu","Y","Y","Y","Z4"
"638802","COIMBATORE","TAMIL NADU","Y","Y","N","Z4"
"638804","TIRUPPUR","Tamil Nadu","N","Y","N","Z4"
"638806","POLLACHI","TN","Y","Y","N","Z4"
"638807","TIRUPPUR","TAMILNADU","Y","Y","Y","Z4"
"638812","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"638856","SALEM","TAMILNADU","N","Y","N","Z4"
"638888","Tirupur","TAMIL NADU","Y","Y","Y","Z4"
"639001","Tirupur","Tamil Nadu","Y","Y","Y","Z4"
"639002","Karur","Tamil Nadu","Y","Y","Y","Z4"
"639003","Karur","Tamil Nadu","Y","Y","Y","Z4"
"639004","KARUR","Tamil Nadu","Y","Y","Y","Z4"
"639005","KARUR","TAMIL NADU","Y","Y","Y","Z4"
"639006","Karur","Tamil Nadu","Y","Y","Y","Z4"
"639007","KARUR","TN","Y","Y","Y","Z4"
"639008","Karur","TAMIL NADU","Y","Y","Y","Z4"
"639101","SRIRANGAM","TN","Y","Y","Y","Z4"
"639102","Kulithalai","Tamil Nadu","Y","Y","Y","Z4"
"639103","SRIRANGAM","TN","Y","Y","Y","Z4"
"639104","Kulithalai","Tamil Nadu","Y","Y","Y","Z4"
"639105","KARUR","TN","Y","Y","Y","Z4"
"639106","Kulithalai","Tamil Nadu","Y","Y","Y","Z4"
"639107","MUSIRI","TN","Y","Y","Y","Z4"
"639108","Karur","TAMIL NADU","Y","Y","Y","Z4"
"639109","ARAVAKURICHI","TAMILNADU","Y","Y","Y","Z4"
"639110","Kulithalai","Tamil Nadu","Y","Y","Y","Z4"
"639111","Kodumudi","Tamil Nadu","Y","Y","Y","Z4"
"639112","Kulithalai","Tamil Nadu","Y","Y","Y","Z4"
"639113","KARUR","TN","Y","Y","Y","Z4"
"639114","Karur","Tamil Nadu","Y","Y","Y","Z4"
"639115","MUSIRI","TN","Y","Y","Y","Z4"
"639116","Karur","Tamil Nadu","Y","Y","Y","Z4"
"639117","KARUR","TN","Y","Y","Y","Z4"
"639118","Karur","Tamil Nadu","Y","Y","Y","Z4"
"639119","Kulithalai","Tamil Nadu","Y","Y","Y","Z4"
"639120","Kulithalai","Tamil Nadu","Y","Y","Y","Z4"
"639121","MUSIRI","TN","Y","Y","N","Z4"
"639136","KARUR","TN","Y","Y","Y","Z4"
"639144","KARUR","TAMIL NADU","Y","Y","Y","Z4"
"639147","MUSIRI","TN","Y","Y","N","Z4"
"639151","ERODE","TAMIL NADU","N","Y","Y","Z4"
"639201","Karur","Tamil Nadu","Y","Y","Y","Z4"
"639202","Gujiliamparai","Tamil Nadu","Y","Y","Y","Z4"
"639203","GENGUVARPATTY","TAMIL NADU","Y","Y","Y","Z4"
"639204","PALLIVASAL","TAMIL NADU","Y","Y","Y","Z4"
"639205","KARUR","TN","Y","Y","Y","Z4"
"639206","Kodumudi","Tamil Nadu","Y","Y","Y","Z4"
"639207","KARUR","TN","Y","Y","Y","Z4"
"639210","KATHIMEDU","TAMIL NADU","Y","Y","Y","Z4"
"639212","GOPICHETTIPALAYAM","TN","Y","Y","N","Z4"
"639307","KARUR","Tamilnadu","N","Y","N","Z4"
"639504","METTUR DAM","Tamilnadu","N","Y","N","Z4"
"640103","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"640613","CANNANORE","KERALA","N","Y","N","Z4"
"641000","COIMBATORE","TN","Y","Y","Y","Z4"
"641001","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641002","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641003","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641004","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641005","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641006","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641007","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641008","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641009","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641010","COIMBATORE","TN","Y","Y","Y","Z4"
"641011","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641012","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641013","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641014","COIMBATORE","TN","Y","Y","Y","Z4"
"641015","Coimbatore","TAMIL NADU","Y","Y","Y","Z4"
"641016","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641017","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641018","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641019","Mettupalayam","Tamil Nadu","Y","Y","Y","Z4"
"641020","PERIANAICKENPALAYAM","TAMIL NADU","Y","Y","Y","Z4"
"641021","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641022","COIMBATORE","TN","Y","Y","Y","Z4"
"641023","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641024","COIMBATORE","TN","Y","Y","Y","Z4"
"641025","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641026","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641027","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641028","COIMBATORE","TN","Y","Y","Y","Z4"
"641029","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641030","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641031","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641032","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641033","SULUR","TAMIL NADU","Y","Y","Y","Z4"
"641034","COIMBATORE","TN","Y","Y","Y","Z4"
"641035","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641036","Coimbatore","TAMIL NADU","Y","Y","Y","Z4"
"641037","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641038","Coimbatore","TAMIL NADU","Y","Y","Y","Z4"
"641039","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641040","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641041","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641042","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641043","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641044","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641045","COIMBATORE","Tamil Nadu","Y","Y","Y","Z4"
"641046","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641047","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641048","COIMBATORE","TN","Y","Y","Y","Z4"
"641049","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641050","COIMBATORE","TN","Y","Y","Y","Z4"
"641061","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641062","COIMBATORE","TN","Y","Y","Y","Z4"
"641064","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641065","COIMBATORE","TN","Y","Y","Y","Z4"
"641101","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641102","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641103","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641104","ANNUR","TAMIL NADU","Y","Y","Y","Z4"
"641105","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641106","METTUPALAYAM","TAMILNADU","Y","Y","Y","Z4"
"641107","Annur","Tamil Nadu","Y","Y","Y","Z4"
"641108","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641109","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641110","ANNUR","TN","Y","Y","Y","Z4"
"641111","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641112","COIMBATORE","TN","Y","Y","Y","Z4"
"641113","Mettupalayam","Tamil Nadu","Y","Y","Y","Z4"
"641114","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641115","METTUPALAYAM","TAMIL NADU","Y","Y","Y","Z4"
"641116","METTUPALAYAM","TN","Y","Y","N","Z4"
"641117","METTUPALAYAM","TN","Y","Y","N","Z4"
"641118","METTUPALAYAM","TN","Y","Y","Y","Z4"
"641120","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"641165","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641201","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641202","Madukkarai","Tamil Nadu","Y","Y","Y","Z4"
"641204","POLLACHI","TN","Y","Y","N","Z4"
"641221","POLLACHI","TAMILNADU","Y","Y","N","Z4"
"641262","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641301","Mettupalayam","Tamil Nadu","Y","Y","Y","Z4"
"641302","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641303","Mettupalayam","Tamil Nadu","Y","Y","Y","Z4"
"641304","Annur","Tamil Nadu","Y","Y","Y","Z4"
"641305","METTUPALAYAM","TAMIL NADU","Y","Y","Y","Z4"
"641401","Somanur","TAMIL NADU","Y","Y","Y","Z4"
"641402","Kinathukadavu","TAMIL NADU","Y","Y","Y","Z4"
"641403","Coimbatore","Tamil Nadu","Y","Y","N","Z4"
"641404","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641405","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641406","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641407","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641408","PALLADAM","TN","Y","Y","Y","Z4"
"641505","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641552","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641559","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641587","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641601","Tirupur","Tamil Nadu","Y","Y","Y","Z4"
"641602","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"641603","Tirupur","TAMIL NADU","Y","Y","Y","Z4"
"641604","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"641605","TIRUPUR","TN","Y","Y","Y","Z4"
"641606","TIRUPUR","Tamil Nadu","Y","Y","Y","Z4"
"641607","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"641608","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"641632","#N/A","#N/A","Y","Y","N","Z4"
"641633","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641652","Avinashi","Tamil Nadu","Y","Y","Y","Z4"
"641653","Annur","Tamil Nadu","Y","Y","Y","Z4"
"641654","ANNUR","TN","Y","Y","Y","Z4"
"641655","Avinashi","Tamil Nadu","Y","Y","Y","Z4"
"641657","TIRUPUR","TAMIL NADU","N","Y","Y","Z4"
"641658","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"641659","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"641660","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641662","PALLADAM","TAMILNADU","Y","Y","Y","Z4"
"641663","ALAPPUZHA","Kerala","Y","Y","Y","Z4"
"641664","Palladam","Tamil Nadu","Y","Y","Y","Z4"
"641665","TIRUPUR","TN","Y","Y","Y","Z4"
"641666","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"641667","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"641668","SOMANUR","TAMILNADU","Y","Y","Y","Z4"
"641669","Tirupur","TAMIL NADU","Y","Y","Y","Z4"
"641670","Annur","Tamil Nadu","Y","Y","Y","Z4"
"641671","PALLADAM","TAMILNADU","Y","Y","Y","Z4"
"641687","TIRUPUR","TN","Y","Y","Y","Z4"
"641697","Annur","Tamil Nadu","Y","Y","Y","Z4"
"641699","AHMEDNAGAR","MAHARASHTRA","N","Y","N","Z4"
"641701","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"641806","TIRUPUR","Tamilnadu","N","Y","N","Z4"
"642001","POLLACHI","TN","Y","Y","Y","Z4"
"642002","POLLACHI","TAMILNADU","Y","Y","Y","Z4"
"642003","POLLACHI","TAMILNADU","Y","Y","Y","Z4"
"642004","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642005","Coimbatore","Tamil Nadu","Y","Y","Y","Z4"
"642006","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642007","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642008","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642019","POLLACHI","TN","Y","Y","Y","Z4"
"642032","Palladam","TAMIL NADU","Y","Y","Y","Z4"
"642051","PALLADAM","TN","Y","Y","Y","Z4"
"642052","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642053","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642054","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642055","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642057","UDUMALPET","Tamilnadu","N","Y","N","Z4"
"642101","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642102","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"642103","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"642104","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642105","Valparai","Tamil Nadu","Y","Y","Y","Z4"
"642106","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642107","POLLACHI","TN","Y","Y","Y","Z4"
"642108","Valparai","Tamil Nadu","Y","Y","Y","Z4"
"642109","POLLACHI","TN","Y","Y","Y","Z4"
"642110","POLLACHI","TAMILNADU","Y","Y","Y","Z4"
"642111","AVINASHI","TN","Y","Y","Y","Z4"
"642112","UDUMALPET","TAMIL NADU","Y","Y","Y","Z4"
"642113","MADATHUKULAM","TAMIL NADU","Y","Y","Y","Z4"
"642114","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642115","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"642116","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642117","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642118","POLLACHI","TAMILNADU","Y","Y","Y","Z4"
"642119","POLLACHI","TN","Y","Y","Y","Z4"
"642120","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642122","UDUMALAIPPETTAI","TN","Y","Y","Y","Z4"
"642123","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642124","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"642125","Valparai","Tamil Nadu","Y","Y","Y","Z4"
"642126","UDUMALPET","TAMIL NADU","Y","Y","Y","Z4"
"642127","VALPARAI","TAMILNADU","Y","Y","Y","Z4"
"642128","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"642129","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642130","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642131","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642132","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642133","Pollachi","Tamil Nadu","Y","Y","Y","Z4"
"642134","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642135","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642136","POLLACHI","TN","Y","Y","Y","Z4"
"642137","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642138","TIRUPUR","TAMIL NADU","Y","Y","Y","Z4"
"642139","Udumalaipettai","TAMILNADU","Y","Y","Y","Z4"
"642140","POLLACHI","TN","Y","Y","Y","Z4"
"642141","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642142","POLLACHI","TN","Y","Y","Y","Z4"
"642143","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642144","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"642145","KINATHUKADAVU","TAMILNADU","Y","Y","Y","Z4"
"642146","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642147","POLLACHI","TAMILNADU","Y","Y","Y","Z4"
"642148","POLLACHI","TN","Y","Y","Y","Z4"
"642149","Pollachi","TAMIL NADU","Y","Y","Y","Z4"
"642152","POLLACHI","TAMIL NADU","Y","Y","Y","Z4"
"642153","Valparai","Tamil Nadu","Y","Y","Y","Z4"
"642154","COIMBATORE","TAMIL NADU","Y","Y","Y","Z4"
"642201","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"642202","PALLADAM","TN","Y","Y","Y","Z4"
"642203","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"642204","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"642205","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"642206","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"642207","Udumalaipettai","Tamil Nadu","Y","Y","Y","Z4"
"643001","NILGIRIS","Tamil Nadu","Y","Y","Y","Z4"
"643002","Ooty","TAMIL NADU","Y","Y","Y","Z4"
"643003","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643004","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643005","Ooty","TAMIL NADU","Y","Y","Y","Z4"
"643006","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643007","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643051","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643052","OOTY","TN","Y","Y","Y","Z4"
"643053","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643054","UDAGAMANDALAM","TAMILNADU","Y","Y","Y","Z4"
"643055","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643101","SALEM","TAMIL NADU","Y","Y","Y","Z4"
"643102","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643103","COONOOR","TN","Y","Y","Y","Z4"
"643104","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643105","COONOOR","TAMILNADU","Y","Y","Y","Z4"
"643106","COONOOR","TAMILNADU","Y","Y","Y","Z4"
"643201","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643202","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643203","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643204","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643205","PANDALUR","TAMIL NADU","Y","Y","N","Z4"
"643206","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643207","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643209","Ooty","Tamil Nadu","Y","Y","Y","Z4"
"643210","OOTY","TAMIL NADU","N","Y","N","Z4"
"643211","NILGIRIS","TAMIL NADU","Y","Y","Y","Z4"
"643212","NILGIRIS","Tamil Nadu","Y","Y","Y","Z4"
"643213","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643214","KOTIGIRI","TAMIL NADU","Y","Y","Y","Z4"
"643215","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643216","Kotagiri","Tamil Nadu","Y","Y","Y","Z4"
"643217","KOTAGIRI","TAMIL NADU","Y","Y","Y","Z4"
"643218","COONOOR","TAMILNADU","Y","Y","Y","Z4"
"643219","OOTY","TN","Y","Y","Y","Z4"
"643220","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643221","COONOOR","TN","Y","Y","Y","Z4"
